nma_id,study_id,author,year,journal,pmid,country,treatment_arm1,treatment_arm2,n_arm1,n_arm2,outcome_type,events_arm1,events_arm2,mean_arm1,sd_arm1,mean_arm2,sd_arm2,hazard_ratio,hr_ci_lower,hr_ci_upper,follow_up_months,age_mean,age_sd,percent_male,percent_white,disease_severity,comorbidities,rob_random_sequence,rob_allocation_concealment,rob_blinding_participants,rob_blinding_outcome,rob_incomplete_outcome,rob_selective_reporting,rob_other_bias,rob_overall,industry_funding,multi_center,comparison_type
NMA004,NRCT0111,Miller,2011,Ann Rheum Dis,36519046,Belgium,Treatment E,Treatment B,699,323,binary,142,60,,,,,,,,12,67.9,9.5,36,59,Mild,Multiple,low,low,low,low,low,low,low,low,no,no,Head-to-head
NMA004,NRCT0112,Campbell,2016,JACC,33062699,South Korea,Treatment C,Treatment E,261,425,continuous,,,55.6,15.3,70.1,15.2,,,,48,43.7,12.0,47,58,Moderate,Multiple,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA005,NRCT0113,Stewart,2010,JACC,33627891,Canada,Treatment E,Treatment B,800,639,binary,206,173,,,,,,,,12,45.7,8.6,44,55,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0114,Robinson,2022,JAMA Dermatol,26751035,Mexico,Treatment D,Treatment B,779,778,binary,246,271,,,,,,,,36,45.4,9.5,34,82,Mild,CVD,low,low,low,low,high,low,low,high,no,yes,Placebo-controlled
NMA005,NRCT0115,Cooper,2019,Lancet,25117551,Italy,Treatment E,Treatment B,296,672,continuous,,,49.0,14.7,53.2,15.0,,,,12,52.9,8.7,52,60,Severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA005,NRCT0116,Phillips,2023,Neurology,28650562,Italy,Treatment D,Treatment E,436,599,survival,,,,,,,0.63,0.55,0.76,36,52.6,9.7,37,87,Moderate-severe,CVD,low,low,low,unclear,low,low,low,unclear,yes,yes,Placebo-controlled
NMA005,NRCT0117,Cooper,2017,JAMA,36239206,Australia,Treatment A,Treatment D,272,538,continuous,,,77.4,22.1,66.0,13.4,,,,12,47.5,12.0,67,52,Severe,HTN,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA005,NRCT0118,Young,2010,JACC,24482728,Netherlands,Treatment E,Treatment A,449,715,survival,,,,,,,1.03,0.9,1.16,12,67.5,11.7,53,57,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA005,NRCT0119,Taylor,2017,Lancet Neurol,26071952,Netherlands,Treatment E,Treatment C,402,305,continuous,,,69.9,12.3,66.2,13.4,,,,36,43.5,9.5,50,60,Severe,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA005,NRCT0120,Carter,2014,Lancet,33509186,France,Treatment D,Treatment C,255,387,survival,,,,,,,0.8,0.67,0.87,12,65.7,11.3,62,55,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0121,Stewart,2019,Lancet Respir Med,24051156,Denmark,Treatment B,Treatment B,727,701,binary,374,239,,,,,,,,48,50.4,9.2,68,59,Mild,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0122,Green,2017,Circulation,26106925,China,Treatment D,Treatment A,233,241,binary,94,88,,,,,,,,24,45.8,12.9,58,84,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA005,NRCT0123,Cooper,2012,JAMA Dermatol,28924382,Taiwan,Treatment A,Treatment D,579,616,survival,,,,,,,0.98,0.79,1.14,24,59.9,8.3,68,77,Mild,CVD,low,low,low,low,low,unclear,low,unclear,no,no,Placebo-controlled
NMA005,NRCT0124,Howard,2012,NEJM,27510493,Belgium,Treatment C,Treatment D,207,632,continuous,,,61.9,20.9,73.1,18.4,,,,24,64.9,13.5,64,77,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0125,Peterson,2019,Gut,26815062,Denmark,Treatment E,Treatment A,565,619,continuous,,,57.4,14.7,52.7,13.9,,,,24,42.7,13.9,59,66,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0126,Harris,2019,Lancet Neurol,23594643,Singapore,Treatment E,Treatment E,205,290,binary,115,62,,,,,,,,36,52.7,10.2,51,86,Moderate,None,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA005,NRCT0127,Johnson,2011,J Clin Oncol,25765868,Italy,Treatment A,Treatment B,277,621,binary,142,248,,,,,,,,24,48.0,11.3,62,66,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA005,NRCT0128,Martin,2011,Blood,30044948,Singapore,Treatment D,Treatment C,532,744,continuous,,,69.9,14.7,62.9,15.4,,,,36,43.9,12.6,60,88,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0129,Parker,2022,Lancet Oncol,25013580,Netherlands,Treatment A,Treatment B,731,476,binary,376,243,,,,,,,,24,63.7,11.9,36,77,Moderate,None,low,low,low,low,unclear,low,low,unclear,yes,yes,Head-to-head
NMA005,NRCT0130,Rogers,2017,JAMA,28772099,Taiwan,Treatment E,Treatment C,409,552,survival,,,,,,,0.8,0.71,0.88,48,54.1,12.1,67,83,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0131,Jones,2013,Lancet,33908302,China,Treatment B,Treatment D,206,201,binary,72,56,,,,,,,,36,52.9,11.1,56,78,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA005,NRCT0132,Smith,2021,Lancet Neurol,26913152,Canada,Treatment E,Treatment E,689,513,binary,368,254,,,,,,,,36,45.5,10.4,53,84,Severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA005,NRCT0133,Martinez,2011,JAMA,32720938,Singapore,Treatment E,Treatment D,331,214,binary,105,57,,,,,,,,48,61.5,10.2,43,52,Moderate,Multiple,low,high,low,low,low,low,low,high,yes,yes,Placebo-controlled
NMA005,NRCT0134,Turner,2011,NEJM,36962153,Sweden,Treatment D,Treatment A,714,607,continuous,,,60.0,19.2,60.4,13.5,,,,48,54.6,11.0,35,69,Severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA005,NRCT0135,Jackson,2014,Neurology,28952425,Italy,Treatment A,Treatment E,699,374,binary,391,131,,,,,,,,12,61.9,13.0,55,71,Moderate-severe,None,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA005,NRCT0136,Adams,2021,JACC,23091751,Denmark,Treatment E,Treatment E,798,361,continuous,,,52.9,22.9,62.0,12.8,,,,12,56.5,11.2,65,77,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA005,NRCT0137,Harris,2013,Gut,24895164,Spain,Treatment A,Treatment D,613,602,continuous,,,61.1,17.3,59.8,19.8,,,,48,53.8,12.6,37,55,Severe,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA005,NRCT0138,Thomas,2019,Lancet Psychiatry,21505165,Mexico,Treatment D,Treatment A,207,222,continuous,,,76.7,21.9,57.9,17.8,,,,12,42.4,12.5,63,83,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA005,NRCT0139,Thompson,2019,J Clin Oncol,25446612,Singapore,Treatment C,Treatment D,512,692,survival,,,,,,,0.86,0.69,0.99,12,61.6,13.1,64,85,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0140,Martin,2015,Blood,26463608,Italy,Treatment D,Treatment B,234,451,binary,115,153,,,,,,,,12,59.7,11.2,49,65,Severe,CVD,low,low,low,low,unclear,low,low,unclear,yes,yes,Placebo-controlled
NMA006,NRCT0141,Evans,2011,Blood,22881262,France,Treatment B,Treatment D,414,360,binary,63,192,,,,,,,,12,62.3,11.3,68,70,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0142,Jackson,2019,JACC,30356941,South Korea,Treatment E,Treatment A,655,339,binary,379,74,,,,,,,,24,46.5,11.2,51,68,Severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0143,Moore,2018,Circulation,36215764,UK,Treatment A,Treatment B,557,593,binary,178,280,,,,,,,,36,52.8,11.2,68,67,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,no,Head-to-head
NMA006,NRCT0144,Wright,2022,Ann Rheum Dis,25225416,Sweden,Treatment C,Treatment E,250,785,binary,91,179,,,,,,,,48,50.8,11.8,61,76,Mild,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0145,Phillips,2019,Lancet Psychiatry,34452436,China,Treatment B,Treatment A,311,215,binary,49,78,,,,,,,,12,56.2,8.8,47,79,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0146,Green,2013,Ann Rheum Dis,32240148,China,Treatment D,Treatment E,794,642,survival,,,,,,,0.73,0.62,0.84,36,52.8,9.9,38,78,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA006,NRCT0147,Martinez,2013,Ann Rheum Dis,25319520,USA,Treatment E,Treatment C,440,312,binary,224,131,,,,,,,,36,58.3,13.8,57,68,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0148,Moore,2023,J Clin Oncol,27315023,Australia,Treatment D,Treatment C,704,438,binary,120,81,,,,,,,,36,56.6,13.1,51,52,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA006,NRCT0149,Robinson,2013,BMJ,31793754,Japan,Treatment C,Treatment A,540,326,binary,227,135,,,,,,,,36,62.4,9.5,53,73,Severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0150,Mitchell,2021,NEJM,27016281,Canada,Treatment A,Treatment D,239,483,binary,56,73,,,,,,,,24,43.0,8.2,42,56,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA006,NRCT0151,Cook,2016,Neurology,35641260,Mexico,Treatment D,Treatment E,744,557,survival,,,,,,,0.85,0.68,0.92,48,67.0,8.6,47,84,Mild,HTN,low,low,low,low,unclear,low,low,unclear,yes,yes,Placebo-controlled
NMA006,NRCT0152,White,2016,NEJM,27926195,Germany,Treatment C,Treatment A,387,791,binary,98,370,,,,,,,,48,51.5,13.2,47,70,Severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0153,Stewart,2020,JAMA,22872800,Sweden,Treatment D,Treatment D,670,260,continuous,,,47.2,16.1,53.6,22.7,,,,12,52.1,13.4,63,70,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0154,Phillips,2017,Circulation,25831206,Germany,Treatment E,Treatment B,298,240,binary,161,105,,,,,,,,36,51.9,9.9,64,82,Moderate-severe,HTN,low,low,high,low,low,low,low,high,no,yes,Placebo-controlled
NMA006,NRCT0155,Hall,2023,Ann Rheum Dis,22684186,Belgium,Treatment B,Treatment B,538,475,binary,153,247,,,,,,,,12,64.8,10.7,62,77,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0156,Nguyen,2019,Gut,23921966,Mexico,Treatment B,Treatment E,426,329,continuous,,,62.5,12.1,58.6,12.7,,,,24,63.0,11.0,49,52,Severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0157,Anderson,2011,Lancet Oncol,36195711,Taiwan,Treatment E,Treatment D,718,606,binary,387,192,,,,,,,,24,54.5,13.9,41,83,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0158,Mitchell,2011,BMJ,22507224,China,Treatment D,Treatment C,392,251,continuous,,,62.6,15.0,66.3,13.6,,,,24,52.2,11.9,42,85,Severe,CVD,unclear,low,low,low,low,low,low,unclear,no,yes,Placebo-controlled
NMA006,NRCT0159,Cook,2014,Gut,31284208,China,Treatment B,Treatment A,727,696,continuous,,,55.7,15.5,72.6,12.8,,,,48,63.0,12.0,48,84,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0160,Mitchell,2012,JAMA Dermatol,25794087,Japan,Treatment D,Treatment D,503,376,continuous,,,74.7,17.0,50.1,17.7,,,,48,48.3,12.1,68,55,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0161,Peterson,2013,Circulation,29752391,Australia,Treatment E,Treatment B,537,694,binary,245,402,,,,,,,,48,52.4,10.2,65,72,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA006,NRCT0162,Hall,2014,JACC,23096000,UK,Treatment B,Treatment E,339,603,binary,170,139,,,,,,,,12,60.1,13.6,62,79,Mild,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0163,Jackson,2011,BMJ,32261233,Spain,Treatment A,Treatment B,536,568,binary,180,237,,,,,,,,24,53.4,11.7,45,86,Mild,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA006,NRCT0164,Wright,2018,JAMA Dermatol,25603039,India,Treatment B,Treatment B,360,259,survival,,,,,,,0.71,0.58,0.78,36,52.5,8.5,51,72,Mild,HTN,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA006,NRCT0165,Taylor,2014,Lancet Oncol,25139150,South Korea,Treatment E,Treatment E,447,468,survival,,,,,,,0.76,0.64,0.9,48,65.0,9.9,38,69,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0166,Wright,2021,Lancet Respir Med,30204197,South Korea,Treatment C,Treatment B,555,451,continuous,,,63.9,21.9,72.6,12.1,,,,36,61.5,9.2,63,68,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0167,Green,2012,Lancet Neurol,23690538,USA,Treatment B,Treatment E,640,556,survival,,,,,,,0.82,0.74,0.93,36,45.3,11.7,46,71,Severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0168,Turner,2022,Lancet Respir Med,26420825,Italy,Treatment A,Treatment A,429,406,survival,,,,,,,0.79,0.72,0.89,48,53.9,9.1,56,72,Moderate,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA006,NRCT0169,Harris,2012,Lancet Respir Med,30025890,Canada,Treatment E,Treatment B,600,568,survival,,,,,,,0.84,0.72,0.96,48,49.2,9.1,50,67,Mild,CVD,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA006,NRCT0170,Walker,2022,Ann Rheum Dis,24820986,Italy,Treatment E,Treatment C,317,573,binary,133,88,,,,,,,,24,60.1,13.0,63,88,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA007,NRCT0171,Wright,2013,Ann Rheum Dis,34503213,Italy,Treatment B,Treatment B,569,700,survival,,,,,,,1.03,0.94,1.12,36,63.8,13.0,55,83,Severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0172,Thompson,2012,BMJ,35131445,Belgium,Treatment E,Treatment D,427,327,binary,207,109,,,,,,,,48,49.4,10.5,47,77,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA007,NRCT0173,Moore,2018,Lancet Psychiatry,31930125,Mexico,Treatment C,Treatment B,795,587,continuous,,,45.9,20.2,51.9,17.7,,,,12,50.0,9.5,49,58,Mild,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA007,NRCT0174,Taylor,2011,JACC,23557947,Taiwan,Treatment A,Treatment D,358,778,continuous,,,75.0,19.7,62.2,13.8,,,,48,50.0,11.8,33,58,Severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA007,NRCT0175,Martin,2010,NEJM,22306678,Spain,Treatment D,Treatment B,474,339,binary,164,118,,,,,,,,12,64.2,9.4,68,65,Mild,None,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA007,NRCT0176,Bailey,2014,Gut,26021862,Italy,Treatment D,Treatment D,277,532,continuous,,,60.7,13.5,68.9,19.0,,,,48,67.6,12.0,40,60,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0177,Phillips,2010,Lancet Respir Med,31063736,USA,Treatment E,Treatment D,519,588,binary,90,135,,,,,,,,48,65.7,9.6,64,87,Severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0178,Smith,2020,Neurology,22357715,India,Treatment B,Treatment B,347,743,binary,176,403,,,,,,,,48,61.7,12.7,40,67,Mild,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA007,NRCT0179,Baker,2021,NEJM,21516182,India,Treatment E,Treatment B,786,789,continuous,,,77.2,24.0,76.5,14.1,,,,24,64.8,11.4,53,54,Severe,Diabetes,low,low,low,low,low,low,unclear,unclear,no,no,Placebo-controlled
NMA007,NRCT0180,Bailey,2017,J Clin Oncol,30545863,Spain,Treatment C,Treatment B,326,210,continuous,,,67.7,24.9,58.6,15.9,,,,12,56.0,12.0,45,72,Mild,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0181,Parker,2016,Lancet,23797398,Spain,Treatment C,Treatment A,247,329,survival,,,,,,,0.65,0.54,0.76,48,60.5,9.6,52,74,Moderate-severe,None,low,low,low,low,unclear,low,low,unclear,no,no,Placebo-controlled
NMA007,NRCT0182,Young,2018,BMJ,23486848,Denmark,Treatment A,Treatment D,798,497,survival,,,,,,,0.92,0.83,1.01,48,64.8,12.9,59,52,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0183,Johnson,2015,JAMA,25639324,Canada,Treatment B,Treatment B,571,568,survival,,,,,,,1.02,0.94,1.18,24,45.9,9.6,40,72,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0184,Bailey,2016,J Clin Oncol,25632439,Denmark,Treatment E,Treatment A,780,457,continuous,,,57.0,19.2,76.2,22.6,,,,24,56.4,8.2,40,82,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0185,Phillips,2014,JAMA Dermatol,30312943,Taiwan,Treatment A,Treatment B,533,457,binary,158,188,,,,,,,,12,57.5,11.7,59,54,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA007,NRCT0186,Collins,2017,JAMA Dermatol,28063381,South Korea,Treatment A,Treatment B,339,398,continuous,,,52.6,17.4,57.4,20.6,,,,12,42.5,12.1,60,70,Moderate,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0187,Garcia,2015,NEJM,33811795,Spain,Treatment A,Treatment B,778,318,binary,146,56,,,,,,,,36,65.7,12.2,67,61,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0188,Nguyen,2015,Lancet Psychiatry,21054361,UK,Treatment A,Treatment A,515,546,continuous,,,73.7,18.8,50.1,16.6,,,,24,58.1,9.9,43,57,Severe,HTN,low,low,low,high,low,low,low,high,no,no,Placebo-controlled
NMA007,NRCT0189,Lewis,2022,Neurology,24683074,Brazil,Treatment D,Treatment E,690,334,binary,243,111,,,,,,,,24,52.6,11.4,39,74,Moderate,Multiple,low,low,low,low,low,low,low,low,yes,no,Head-to-head
NMA007,NRCT0190,Thomas,2010,NEJM,23423338,Canada,Treatment E,Treatment A,406,208,survival,,,,,,,0.82,0.68,0.92,24,64.6,12.3,44,62,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0191,Wilson,2012,Neurology,32522650,India,Treatment B,Treatment A,337,560,binary,163,157,,,,,,,,48,57.2,13.5,52,86,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0192,Martin,2017,Gut,32001126,France,Treatment D,Treatment A,780,576,continuous,,,55.1,18.6,70.8,16.5,,,,12,51.6,10.7,68,80,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA007,NRCT0193,Clark,2019,Circulation,30593176,Denmark,Treatment A,Treatment B,720,223,survival,,,,,,,0.68,0.6,0.81,24,66.8,11.7,33,74,Severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0194,Morgan,2019,Ann Rheum Dis,24286705,France,Treatment D,Treatment A,330,593,binary,81,308,,,,,,,,36,58.1,9.2,37,64,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA007,NRCT0195,Robinson,2012,Lancet,22061457,Mexico,Treatment E,Treatment D,492,604,survival,,,,,,,0.94,0.81,1.12,36,50.0,8.8,33,72,Severe,None,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA007,NRCT0196,Martin,2021,Lancet Oncol,24068779,Canada,Treatment A,Treatment C,257,731,survival,,,,,,,0.68,0.58,0.76,24,47.0,12.1,66,62,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0197,Walker,2013,J Clin Oncol,34623931,South Korea,Treatment A,Treatment B,768,745,continuous,,,76.3,16.3,67.9,13.0,,,,12,50.5,11.9,62,85,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA007,NRCT0198,Walker,2011,Neurology,24863142,Spain,Treatment B,Treatment B,525,471,continuous,,,76.0,18.5,65.9,20.9,,,,12,59.0,13.3,43,68,Mild,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA007,NRCT0199,Martin,2012,Blood,33327034,Italy,Treatment E,Treatment E,549,208,survival,,,,,,,0.83,0.68,0.96,12,56.9,13.8,37,64,Mild,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA007,NRCT0200,Lee,2019,JAMA,33939991,Netherlands,Treatment E,Treatment A,788,676,binary,439,253,,,,,,,,48,46.4,9.9,36,83,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA008,NRCT0201,Anderson,2010,Lancet Psychiatry,36882286,Netherlands,Treatment B,Treatment B,751,454,binary,149,251,,,,,,,,48,60.8,11.8,33,59,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA008,NRCT0202,Kelly,2010,JACC,25396698,USA,Treatment B,Treatment E,207,345,continuous,,,72.0,13.0,52.0,24.6,,,,48,65.9,12.1,41,66,Moderate-severe,Diabetes,low,low,low,low,low,unclear,low,unclear,yes,yes,Placebo-controlled
NMA008,NRCT0203,Thompson,2012,Neurology,27769683,France,Treatment B,Treatment E,217,489,binary,93,220,,,,,,,,24,56.0,13.5,68,79,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA008,NRCT0204,Roberts,2018,BMJ,35091587,Sweden,Treatment B,Treatment B,662,544,survival,,,,,,,0.99,0.88,1.19,36,45.7,11.0,36,77,Moderate,CVD,low,low,low,low,low,low,low,low,yes,no,Head-to-head
NMA008,NRCT0205,Miller,2011,Lancet,28243478,Taiwan,Treatment A,Treatment A,234,330,survival,,,,,,,0.95,0.79,1.09,24,53.9,13.0,59,79,Mild,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA008,NRCT0206,Green,2021,Lancet,26853354,Germany,Treatment B,Treatment C,423,456,binary,111,232,,,,,,,,48,58.7,8.6,34,87,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA008,NRCT0207,Miller,2021,JAMA Dermatol,24546435,France,Treatment B,Treatment A,491,349,binary,285,191,,,,,,,,24,58.6,9.1,33,86,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA008,NRCT0208,Thompson,2011,Lancet Oncol,28602415,UK,Treatment A,Treatment C,752,555,binary,262,210,,,,,,,,24,42.0,10.7,32,55,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA008,NRCT0209,Miller,2023,NEJM,25958261,Sweden,Treatment C,Treatment C,524,437,continuous,,,59.3,12.3,47.3,17.8,,,,48,51.6,10.7,33,57,Mild,HTN,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA008,NRCT0210,Mitchell,2012,Blood,33737736,Denmark,Treatment E,Treatment D,306,508,survival,,,,,,,0.67,0.6,0.79,24,66.0,10.1,40,78,Severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA008,NRCT0211,Thompson,2020,J Clin Oncol,24519035,France,Treatment E,Treatment C,254,414,survival,,,,,,,0.9,0.74,1.0,36,46.2,8.1,57,66,Mild,None,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA008,NRCT0212,Green,2012,Blood,25517108,Singapore,Treatment D,Treatment B,800,438,binary,477,193,,,,,,,,24,66.6,9.4,67,57,Moderate,CVD,low,low,unclear,low,low,low,low,unclear,yes,no,Placebo-controlled
NMA008,NRCT0213,Rogers,2017,Lancet Respir Med,36614062,Germany,Treatment D,Treatment A,436,465,binary,207,195,,,,,,,,48,61.4,12.1,61,68,Severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA008,NRCT0214,Torres,2013,Lancet Respir Med,23562917,South Korea,Treatment D,Treatment A,581,440,binary,206,201,,,,,,,,12,50.4,13.7,59,69,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA008,NRCT0215,Collins,2011,Gut,36308942,Mexico,Treatment A,Treatment D,577,653,continuous,,,51.0,13.4,71.6,17.4,,,,12,56.1,10.8,39,77,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
